検索キーワード レポート
2025年10月27日 - 2025年11月25日
キーワードのステータス,キーワード,マッチタイプ,広告グループ,ステータス,ステータスの理由,コンバージョン,通貨コード,コンバージョン単価,最終ページ URL,クリック数,表示回数,クリック率,平均クリック単価,費用
有効,清瀬市 新築,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,市川市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,春日部市 家づくり,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,蕨市 家づくり,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,越谷市 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,志木市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,加須市 新築一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,柏市 高気密高断熱,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
一時停止,白岡市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,入間郡三芳町 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,所沢市 平屋,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,新座市 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,行田市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,市川市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
一時停止,白井市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,白井市 建築会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,野田市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,柏市 家づくり,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,北区 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,北本市 長期優良住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,板橋区 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,蕨市 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,習志野市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,桶川市 新築一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,幸手市 建築会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,市川市 注文住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,久喜市 家づくり,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
一時停止,東久留米市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,飯能市 建築会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,葛飾区 新築,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,川口市 家づくり,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,北葛飾郡松伏町 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,所沢市 新築,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,川口市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,さいたま 市 工務 店,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,https://www.kurosawakoumuten.co.jp/,0,8,0.00%,0,0
有効,西東京市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,習志野市 新築,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,行田市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,北本市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,北区 家づくり,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,野田市 家づくり,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,船橋市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,西東京市 デザイン住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,鎌ヶ谷市 長期優良住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,加須市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,白井市 一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,清瀬市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,小平市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,川越市 住宅会社,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
一時停止,ふじみ野市 デザイン住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,東村山市 新築一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,朝霞市 平屋,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,足立区 デザイン住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,鎌ヶ谷市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,さいたま市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,流山市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,北区 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,豊島区 工務店,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,東松山市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,草加市 二世帯住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,練馬区 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,上尾市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,朝霞市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,白井市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,野田市 二世帯住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,浦安市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,練馬区 家づくり,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,日高市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,南埼玉郡宮代町 新築一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,行田市 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,白井市 平屋,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,市川市 建て替え,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,清瀬市 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,足立区 二世帯住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,習志野市 建築会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,川口市 建て替え,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,八潮市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,習志野市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,越谷市 工務店,インテント マッチ,広告グループ 1 個,制限付き,低品質,0.00,JPY,0,,0,10,0.00%,0,0
有効,市川市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,東久留米市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,日高市 新築一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,市川市 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,狭山市 家づくり,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,戸田市 長期優良住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,越谷市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,鶴ヶ島市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,東久留米市 注文住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,志木市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,春日部市 一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,春日部市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,比企郡川島町 デザイン住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,比企郡川島町 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,小平市 新築,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,久喜 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止,0.00,JPY,0,,0,0, --,0,0
一時停止,久喜市 一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,清瀬市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,小金井市 新築,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,入間郡三芳町 工務店,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,新座市 二世帯住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,蕨市 注文住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,久喜市 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,三郷市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,坂戸市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,上尾市 家づくり,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,蕨市 二世帯住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,富士見市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,東大和市 一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,鶴ヶ島市 一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,新座市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,住宅 平屋,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,5,0.00%,0,0
一時停止,さいたま 二世帯住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止,0.00,JPY,0,https://www.kurosawakoumuten.co.jp/,0,0, --,0,0
有効,豊島区 新築一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,飯能市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,草加市 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
